model_name,temperature,agent,taskName,required_items,taskDescription,detailedSetting,goalSetting,scoringSystem,ObjectsData,TaskID,name,TaskOrder,Agent,nObjects,userSetting
gpt-4o-mini-2024-07-18,1,naive,Newspaper Toss,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}]","The task involves tossing a paper ball into a trash can, aiming for accuracy.",Place the trash can on the floor a few feet away from a designated throwing spot. The newspaper is crumpled into a waste paper ball to serve as the projectile.,The aim is to accurately throw the waste paper ball into the trash can from the starting point.,"Participants receive 1 point for each successful toss into the trash can. After ten attempts, the total points are noted to determine the score.","['Newspaper', 'Trash can', 'Waste paper ball']",295,few_dummy20_1.0,1,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Chair Memory Game,"[{'name': 'Chair', 'quantity': 4}, {'name': 'Lamp', 'quantity': 1}, {'name': 'Clock', 'quantity': 1}]",A memory game is played where items (real or imagined) from the setup are remembered and recalled.,"The chairs are arranged in a circle, with the lamp turned on to create a cozy atmosphere; the clock is placed centrally to track time. The participant sits in one of the chairs and studies the arrangement for a minute.","After a minute, the participant leaves the room for 30 seconds, then returns to recall as many items and their positions as possible.","Each correctly remembered item earns 1 point. For every item placed correctly in its original position, 2 bonus points are added. The maximum score is calculated based on correct items and placements.","['Chair', 'Lamp', 'Clock']",296,few_dummy20_1.0,2,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Book Cover Design Challenge,"[{'name': 'Book', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",Design a creative book cover based on the book provided using the notebook and pen.,"Place the book on the desk with a notebook and pen nearby. The participant observes the book carefully, taking inspiration from its title and themes before starting to sketch and describe their cover idea in the notebook.",The goal is to create an imaginative and visually pleasing cover design that reflects the essence of the book.,"Score out of 10 based on creativity (1-5 points), relevance to the book’s theme (1-3 points), and neatness of presentation (1-2 points).","['Book', 'Notebook', 'Pen']",297,few_dummy21_1.0,0,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Indoor Scavenger Hunt,"[{'name': 'Chair', 'quantity': 4}, {'name': 'Bowl', 'quantity': 4}, {'name': 'Pillow', 'quantity': 2}, {'name': 'Waste paper ball', 'quantity': 1}]",Find items hidden in the room based on a list of clues.,"Participants must hide the waste paper ball multiple times around the room using the chairs, bowls, and pillows to create hiding spots. Once the hiding is done, they will take turns looking for the paper ball while keeping track of where they check.",The goal is to find the hidden waste paper ball in the least amount of time.,1 point is awarded for each minute taken to find the ball; a lower score is better. Bonus points (2 points) can be given for spotting unique hiding places.,"['Chair', 'Bowl', 'Pillow', 'Waste paper ball']",298,few_dummy21_1.0,1,GPT-4o-mini,4,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Chair Stacking Competition,"[{'name': 'Chair', 'quantity': 4}, {'name': 'Timer (using the clock)', 'quantity': 1}]",Compete to stack chairs as high as possible within a time limit.,"Set a timer and arrange the four chairs in an open area in the room. Decide a safe way to stack chairs without making them fall, and ensure that everyone understands the importance of safety.",The goal is to stack the chairs as high as possible before the timer goes off while maintaining stability.,"Points are awarded based on the number of chairs successfully stacked before the timer ends: 1 point for each chair stacked, and an additional 5 points for the highest stable structure.","['Chair', 'Clock']",299,few_dummy21_1.0,2,GPT-4o-mini,2,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Pillow Fort Challenge,"[{'name': 'Pillows', 'quantity': 2}, {'name': 'Chairs', 'quantity': 2}, {'name': 'Desk', 'quantity': 1}]",Two participants work together to build the ultimate pillow fort using the available items.,"Participants arrange the chairs and desk to create a base structure. They then stack the pillows and position them as walls and a roof, ensuring the structure is stable enough to prevent collapse.",The goal is to create a secure and spacious pillow fort within a specified time limit (15 minutes).,"5 points for every minute spent constructing, 10 points for a fort that can hold up at least 2 pillows inside without collapsing. The highest scoring fort structure wins by having the most points at the end.","['Pillow', 'Chair', 'Desk']",300,few_dummy22_1.0,0,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Creative Story with Books,"[{'name': 'Book', 'quantity': 2}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",Participants generate a creative story by using prompts taken from the books available.,"One participant selects random lines or themes from the two books. Using the notebook and pen, they write a story based on these prompts, with a time limit of 20 minutes.",The goal is to create the most entertaining and coherent short story using the prompts picked from the books.,Each participant rates the other's story on a scale from 1-10 for creativity and cohesiveness. The final score is calculated by averaging the two ratings.,"['Book', 'Notebook', 'Pen']",301,few_dummy22_1.0,1,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Waste Paper Basketball,"[{'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}, {'name': 'Clock', 'quantity': 1}]",A fun shooting game where participants attempt to throw a paper ball into a trash can from different distances.,"Set the trash can at one side of the room. Participants will take turns attempting to throw the waste paper ball into the trash can from specified distances (easy, medium, hard).",Score as many successful throws as possible within a time limit of 5 minutes.,"1 point for a successful throw from the easy distance, 2 points from the medium distance, 3 points from the hard distance. Total points accumulated is the final score; the participant with the most points wins.","['Waste paper ball', 'Trash can', 'Clock']",302,few_dummy22_1.0,2,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Paper Ball Toss Game,"[{'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}]",Players take turns trying to toss the waste paper ball into the trash can from a set distance.,Place the trash can in one corner of the room. Mark a throwing line about 3-5 feet away from the trash can. Players will take turns standing behind the line and trying to throw the waste paper ball into the trash can.,The objective is to successfully toss the waste paper ball into the trash can.,"Each successful toss into the trash can earns a player 1 point. Players can play a predetermined number of rounds (e.g., 5 rounds), and the player with the most points at the end wins.","['Waste paper ball', 'Trash can']",303,few_dummy23_1.0,0,GPT-4o-mini,2,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Pillow Fort Challenge,"[{'name': 'Pillows', 'quantity': 2}, {'name': 'Chair', 'quantity': 1}, {'name': 'Desk', 'quantity': 1}]","Create a pillow fort using the available pillows, chair, and desk within a time limit.",Arrange the desk on one side of the room as a base. Lean the chair against it and stack the two pillows on top to create a fort. Make sure to leave an entrance where participants can enter and exit.,The goal is to build the most creative and stable pillow fort within 10 minutes.,"Participants can score points for creativity (up to 5 points), stability (up to 5 points for it not collapsing), and overall appearance (up to 5 points). A friend or the other player will judge and give points, with a possible total of 15 points.","['Pillow', 'Chair', 'Desk']",304,few_dummy23_1.0,1,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Newspaper Art Challenge,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]",Participants create an artwork using only the newspaper and pen while noting their creative process in the notebook.,Lay the newspaper flat on a table or the floor. Provide the pen and notebook for sketching out the artwork. The space should allow comfortable movement for drawing.,The goal is to create an artistic piece using the newspaper as the main medium and document the steps taken in the notebook.,"Participants are scored based on creativity (up to 10 points), effort in documenting their process (up to 5 points), and visual appeal of the artwork (up to 5 points). A total of 20 points can be awarded based on these criteria.","['Newspaper', 'Pen', 'Notebook']",305,few_dummy23_1.0,2,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Paper Ball Basketball,"[{'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}, {'name': 'Chair', 'quantity': 1}]",Participants attempt to throw a waste paper ball into a trash can from a distance.,"Place the trash can at one end of the room. The player will stand a predetermined distance away, perhaps in front of a chair used for stability or balance while aiming.","The objective is to see how many times the player can successfully throw the waste paper ball into the trash can within a set time period (e.g., 1 minute).","Each successful throw counts as 1 point. The player keeps track of their score, aiming to beat their own score in subsequent rounds (e.g., after 2 or 3 rounds).","['Waste paper ball', 'Trash can', 'Chair']",306,few_dummy24_1.0,0,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Cozy Reading Session,"[{'name': 'Book', 'quantity': 1}, {'name': 'Sofa', 'quantity': 1}, {'name': 'Lamp', 'quantity': 1}]",The participant settles into a comfortable spot to read a book.,Arrange the sofa in a well-lit area of the room with the lamp turned on for good lighting. Select a book from the available titles and sit down on the sofa to read.,"The goal is to relax and read as much as possible, perhaps aiming to complete a chapter or a set number of pages.","After finishing, the reader can score their experience on a scale from 1 to 10 based on enjoyment—1 being poor and 10 being an excellent reading session.","['Book', 'Sofa', 'Lamp']",307,few_dummy24_1.0,1,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Creative Art with Hangers,"[{'name': 'Clothes hangers', 'quantity': 2}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]","Using the two clothes hangers, create a piece of art or a creative design, while documenting the process in a notebook.","Set the clothes hangers on a surface where they can be manipulated. With the pen and notebook in hand, sketch ideas or document the steps taken to create the art piece with the hangers.",The objective is to innovate and create an artistic representation using the hangers while being inspired by surroundings.,"Rate the finished artwork on creativity from 1 to 10, with 10 being highly creative and 1 being lacking in creativity or effort. Alternatively, the companion can give feedback based on a shared score.","['Clothes hangers', 'Notebook', 'Pen']",308,few_dummy24_1.0,2,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Artistic Pillow Toss,"[{'name': 'Pillow', 'quantity': 2}, {'name': 'Dummy', 'quantity': 1}]",A fun and creative game where you aim to throw pillows at a dummy as a target.,Place the dummy in the center of the room. Mark a throwing line about 5 feet away. Each player stands behind this line and takes turns throwing pillows at the dummy.,The goal is to knock over the dummy by hitting it with the pillows.,"- 3 points for hitting the dummy.
- 1 point for knocking it over.
- The player with the highest score after 5 rounds wins.","['Pillow', 'Dummy']",309,few_dummy25_1.0,0,GPT-4o-mini,2,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Newspaper Fashion Show,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Clothes Tree', 'quantity': 1}]",Create a fun fashion outfit using a newspaper and model it.,"Use the clothes tree to hang the completed newspaper outfit. The participant has 10 minutes to create an outfit out of the newspaper, using scissors or folds to craft clothing pieces.",The objective is to creatively design an outfit and present it on the clothes tree.,"- 10 points for creativity and appearance.
- 5 points for the most innovative use of newspaper.
- A total score out of 15 points, judged by the other participant (if available) or self-judged.","['Newspaper', 'Clothes tree']",310,few_dummy25_1.0,1,GPT-4o-mini,2,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Desk Organizing Challenge,"[{'name': 'Desk', 'quantity': 2}, {'name': 'Broom', 'quantity': 1}, {'name': 'Waste Paper Ball', 'quantity': 1}, {'name': 'Tray', 'quantity': 1}]",Organize and clean the desks and surrounding area as quickly as possible.,Place all items currently scattered on the desks (if any) into a tray. Use a broom to sweep up any debris or unnecessary items while collecting the waste paper ball. Set a timer for 5 minutes.,The aim is to see how well the participant can organize and clean the desks within the time limit.,"- 5 points for each desk that is fully organized.
- 2 points for successfully disposing of the waste paper ball.
- 10 bonus points if the broom was used correctly to clean the area, yielding a total possible score of 30 points.","['Desk', 'Broom', 'Waste paper ball', 'Tray']",311,few_dummy25_1.0,2,GPT-4o-mini,4,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Sofa Art Critique,"[{'name': 'Sofa', 'quantity': 1}, {'name': 'Paintings', 'quantity': 2}, {'name': 'Dummy', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]","A relaxing activity where one person views the paintings displayed in the room and provides an artistic critique, while pretending to give a presentation to the dummy as an audience.",Place the paintings on the wall where they are easily visible from the sofa. The dummy is positioned on the sofa as the audience. The participant sits on the sofa with the notebook and pen to jot down thoughts while analyzing each painting.,"The goal is to create engaging critiques of the paintings, encouraging creativity and artistic evaluation.","The participant can score their critiques based on the following:
- Originality of insights (0-5 points)
- Depth of analysis (0-5 points)
- Presentation style (0-5 points)
Total maximum score: 15 points.","['Sofa', 'Paintings', 'Dummy', 'Notebook', 'Pen']",312,few_dummy26_1.0,0,GPT-4o-mini,5,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Clutter Cleanup Challenge,"[{'name': 'Broom', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}]","A quick cleaning challenge where the participant uses the broom to tidy up the room, collecting all loose items and disposing of unnecessary waste.",Set the trash can in a corner of the room. Scatter some items like the waste paper ball around the room. The participant stands in a designated starting spot and has to use the broom to gather the waste paper ball and any other clutter into the trash can as quickly as possible.,The goal is to clean up the room efficiently and effectively.,"Time taken to clean up will be recorded.
- 0-1 minute: 5 points
- 1-2 minutes: 3 points
- Over 2 minutes: 1 point.","['Broom', 'Trash can', 'Waste paper ball']",313,few_dummy26_1.0,1,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Chair Stacking Contest,"[{'name': 'Chair', 'quantity': 4}]",A playful and competitive activity where the participant challenges themselves to stack chairs in the most creative way possible.,Use the four chairs in the room. The participant can utilize any configuration while ensuring the stack remains stable. The task can be done on the floor in an open space to avoid accidents.,The objective is to stack the chairs in the tallest and most innovative way possible without them falling over.,"Scoring based on height (measured in feet) and creativity:
- 1 point for every foot of height built
- Up to 5 additional points for creativity (assessed subjectively)
Maximum total score: 15 points (based on height and creativity combined).",['Chair'],314,few_dummy26_1.0,2,GPT-4o-mini,1,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Art Critique with Paintings,"[{'name': 'Paintings', 'quantity': 2}, {'name': 'Chair', 'quantity': 2}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",Two participants discuss and critique the paintings based on personal impressions and artistic elements.,"Place both paintings on a wall or standing easel. Set two chairs facing the paintings, and provide the notebook and pen on a small table or on one of the chairs.","The goal is to critique both paintings, sharing thoughts on what they like and don’t like, and noting their evaluations in the notebook.","Each participant rates the paintings on a scale of 1-10 (10 being excellent) and writes down their critiques. The average score of both participants’ ratings for each painting will be calculated, and whoever has the most insightful critique (judged subjectively by the other) wins an extra point.","['Paintings', 'Chair', 'Notebook', 'Pen']",315,few_dummy27_1.0,0,GPT-4o-mini,4,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Newspaper Trivia Challenge,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Chair', 'quantity': 4}, {'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]",One participant creates trivia questions based on the current news articles in the newspaper and quizzes the other participant.,Sit in chairs arranged in a semi-circle around a small table where the newspaper is placed. The quizzer reads out trivia questions and the answerer writes down their answers in the notebook.,"The quizzer aims to challenge the other participant with questions from the newspaper, while the other participant tries to answer as many correctly as possible.","Each correct answer gives the answerer 1 point. After a predefined number of questions (e.g., 10), tally the points to determine the winner.","['Newspaper', 'Chair', 'Pen', 'Notebook']",316,few_dummy27_1.0,1,GPT-4o-mini,4,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Pillow Fort Showdown,"[{'name': 'Pillow', 'quantity': 2}, {'name': 'Sofa', 'quantity': 1}, {'name': 'Chair', 'quantity': 2}]",The participants build a pillow fort using available items and then engage in a friendly competition inside the fort.,Use chairs and the sofa as the main structure for the fort. The pillows serve as the walls and decorations inside. Make sure there are enough pillows to create a comfortable space inside the fort.,"The goal is to create the best pillow fort, judged on creativity and stability, and then to play a game (like telling stories or using the fort for imagination games).","Fort structure is rated out of 10 points based on creativity (4 points), stability (3 points), and comfort (3 points) as judged by the other participant. After the gameplay, participants score how much fun they had out of 10, and the total scores of both activities are combined for a final score.","['Pillow', 'Sofa', 'Chair']",317,few_dummy27_1.0,2,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Book Cover Art Challenge,"[{'name': 'Book', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Cup', 'quantity': 1}]",Participants create an artistic book cover for a chosen book using the materials available.,"The participant picks a book from the stack and sits at the desk, equipped with a notebook and a pen. They set the book down in front of them for inspiration and use the notebook to draft their cover design while sipping from the cup.",The goal is to design an imaginative and visually appealing book cover inspired by the chosen book.,"- Creativity (1-5 points): How unique and artistic the design is.
- Relevance (1-5 points): How well the cover reflects the content of the book.
- Presentation (1-5 points): The clarity and cleanliness of the created cover.
Total score ranges from 3 to 15 points.","['Book', 'Notebook', 'Pen', 'Cup']",318,few_dummy28_1.0,0,GPT-4o-mini,4,dummy_few
gpt-4o-mini-2024-07-18,1,naive,The Great Sock Ball Game,"[{'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Pillow', 'quantity': 2}, {'name': 'Chair', 'quantity': 2}, {'name': 'Trash can', 'quantity': 1}]",Participants attempt to throw a waste paper ball into a trash can using pillows as makeshift launchers.,"Two chairs are placed a few feet apart, facing the trash can. The pillows are placed on the chairs, serving as launch pads for the waste paper ball.",The objective is to successfully toss the waste paper ball into the trash can using the pillows.,"- 3 points for a direct toss into the trash can from the chair.
- 1 point for hitting the trash can without making it in.
- Total points based on the number of attempts made (e.g., 5 attempts = max 15 points).","['Waste paper ball', 'Pillow', 'Chair', 'Trash can']",319,few_dummy28_1.0,1,GPT-4o-mini,4,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Indoor Plant Arrangement Game,"[{'name': 'Potted plants', 'quantity': 1}, {'name': 'Desk', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",Participants will creatively arrange a potted plant on the desk and write a brief description of their arrangement.,"The participant places the potted plant on the desk and examines the space. Using the notebook and pen, they jot down ideas for arranging the plant aesthetically while keeping the desk tidy.",The goal is to create a visually pleasing arrangement of the potted plants on the desk and explain their design choice in writing.,"- Aesthetic Appeal (1-5 points): How visually appealing the arrangement looks.
- Originality (1-5 points): How unique the arrangement concept is.
- Clarity of Description (1-5 points): How clear and engaging the written explanation is.
Total score ranges from 3 to 15 points.","['Potted plants', 'Desk', 'Trash can', 'Notebook', 'Pen']",320,few_dummy28_1.0,2,GPT-4o-mini,5,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Creative Story Writing,"[{'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",The participant writes a short story within a limited time frame based on a random theme.,"The participant sits at one of the desks with the notebook and pen. They take a few minutes to brainstorm a theme, which could be drawn from a list of ideas preset (like adventure, mystery, or fantasy).",The goal is to write a complete story (at least one page) within 30 minutes based on the chosen theme.,"- 5 points for completing the story within the time limit.
- 2 points for creativity (imagery, character development).
- 3 points for grammar and structure.
Total possible points: 10.","['Notebook', 'Pen']",321,few_dummy29_1.0,0,GPT-4o-mini,2,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Bowl Toss Challenge,"[{'name': 'Bowl', 'quantity': 4}, {'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Sofa', 'quantity': 1}]",The participant tries to toss a waste paper ball into as many bowls as possible from the sofa.,Place the bowls on the floor at varying distances from the sofa. The participant sits on the sofa and attempts to throw the waste paper ball into the bowls.,The aim is to get the waste paper ball into the bowls with the highest accuracy.,"- 2 points for each successful toss into a bowl.
- Bonus points: 5 points for getting the ball into the furthest bowl.
Total possible points: 13.","['Bowl', 'Waste paper ball', 'Sofa']",322,few_dummy29_1.0,1,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Artistic Pillow Fort,"[{'name': 'Pillow', 'quantity': 2}, {'name': 'Clothes hangers', 'quantity': 2}, {'name': 'Sofa', 'quantity': 1}]","The participant builds a small fort using pillows and clothes hangers as supports, enhancing their space for relaxation.","Using the sofa as the base, the participant arranges pillows on top of and around the sofa, using clothes hangers to create arches or supports for the pillows, making a cozy fort.",The goal is to create a stable and comfortable pillow fort to relax in.,"- 5 points for stability (stays intact for 5 minutes).
- 3 points for aesthetics (considering decoration).
- 2 points for comfort (which can be subjectively rated).
Total possible points: 10.","['Pillow', 'Clothes hangers', 'Sofa']",323,few_dummy29_1.0,2,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Bowl Toss Challenge,"[{'name': 'Bowl', 'quantity': 4}, {'name': 'Waste paper ball', 'quantity': 1}]",Participants aim to toss the waste paper ball into one of the bowls to score points.,"Set up the four bowls in a row on a desk or the floor. The participant stands a few feet away, ready to toss the waste paper ball into the bowls.",The goal is to score as many points as possible by successfully tossing the waste paper ball into one of the bowls.,"Each bowl has a different value based on its distance (1 point for the nearest bowl, up to 4 points for the furthest bowl). Keep track of points for each successful toss, with a maximum score of 4 points per throw.","['Bowl', 'Waste paper ball']",324,few_dummy30_1.0,0,GPT-4o-mini,2,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Book Teaser Trivia,"[{'name': 'Book', 'quantity': 5}, {'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]",Participants read a passage from a selected book and create trivia questions based on it.,"Choose one of the books, read a few paragraphs, and write down three trivia questions in the notebook using the pen.",The objective is to create the best trivia questions that another player can answer.,"Another person will attempt to answer the trivia questions. Each correct answer earns 1 point. After all questions are answered, discuss which questions were the most challenging; award an additional bonus point for particularly clever questions. The total score is based on the number of correct answers plus any bonus points.","['Book', 'Pen', 'Notebook']",325,few_dummy30_1.0,1,GPT-4o-mini,3,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Indoor Plant Detective,"[{'name': 'Potted plants', 'quantity': 1}, {'name': 'Clock', 'quantity': 1}, {'name': 'Newspaper', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",Participants observe the potted plant for a set time and then write a short fictional backstory for it based on what they see.,Place the potted plant on a designated spot on a desk or table. Set a timer using the clock for 10 minutes to observe the plant and take notes or sketch observations in the notebook using the pen.,"Create an imaginative backstory for the potted plant, including its 'journey' to your room and any adventures it may have had.","After time is up, each participant reads their backstory aloud. A judging panel (if applicable) can choose the most creative story, with points awarded based on creativity (1-5 points) and detail (1-5 points). The participant with the highest score wins.","['Potted plants', 'Clock', 'Newspaper', 'Pen']",326,few_dummy30_1.0,2,GPT-4o-mini,4,dummy_few
gpt-4o-mini-2024-07-18,1,naive,Art Appreciation Game,"[{'name': 'Paintings', 'quantity': 2}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",Participants engage in a creative discussion about the two paintings.,"The paintings are hung on a wall in the room, and the notebook with the pen is placed on a desk nearby. One person stands in front of the paintings, and the other observes closely. They take turns stating their impressions and feelings about each piece.",The goal is to express thoughts about each painting and improve understanding of art through discussion.,"Each participant rates the other’s insights on a scale of 1-10 after discussing both paintings, with 10 being highly insightful. The one with the higher average score after both sessions wins.","['Paintings', 'Notebook', 'Pen']",327,few_human1_1.0,0,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Newspaper Scavenger Hunt,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Clock', 'quantity': 1}, {'name': 'Chair', 'quantity': 1}]",Participants will conduct a scavenger hunt using the newspaper.,"One person sits on a chair with the newspaper placed on a nearby desk. They must find specific items listed on a piece of paper (can be created mentally to simulate a list), within a limited time of 5 minutes.","The objective is to quickly locate and point out items mentioned in the newspaper (e.g., ""Find a headline with 'sports'"").","Each correct item identified earns 2 points. If they can summarize a headline correctly, they gain an additional 3 bonus points. The total score is calculated at the end of the time limit.","['Newspaper', 'Clock', 'Chair']",328,few_human1_1.0,1,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Pillow Toss Challenge,"[{'name': 'Pillow', 'quantity': 2}, {'name': 'Sofa', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}]",Two players take turns tossing pillows at a waste paper ball target.,"The sofa is positioned to act as the starting line, and the waste paper ball is placed a few feet away as the target. Each participant has one pillow to toss.",The goal is to hit the waste paper ball with the pillow from a designated distance.,"Hitting the waste paper ball with a pillow scores 5 points. If they manage to knock it down from standing, that’s an additional 10 points. The player with the most points after three rounds wins.","['Pillow', 'Sofa', 'Waste paper ball']",329,few_human1_1.0,2,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Movie Snack Relay,"[{'name': 'TV', 'quantity': 1}, {'name': 'Cup', 'quantity': 2}, {'name': 'Bowl', 'quantity': 4}, {'name': 'Chair', 'quantity': 4}]",This fun relay involves preparing and serving movie snacks to enjoy while watching a film.,"Arrange the chairs in a circle around the TV for a cozy viewing experience. Place the bowls on a nearby table or desk. Fill the cups with beverages. One person will act as the server, while the other will be the consumer. The server must fill and carry a bowl to the consumer in the chair before returning to fill the next bowl.","The goal is to fill as many bowls as possible with snacks in a set amount of time (e.g., 5 minutes) before settling down to watch the movie.","Each successfully served bowl of snacks counts as 1 point. At the end of 5 minutes, the player with the most bowls served wins.","['Cup', 'Bowl', 'Chair', 'TV']",330,few_human2_1.0,0,GPT-4o-mini,4,human_few
gpt-4o-mini-2024-07-18,1,naive,Creative Cushion Craft,"[{'name': 'Pillow', 'quantity': 2}, {'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]",Participants use pillows and a notebook to come up with creative stories or sketches inspired by the pillows' colors and patterns.,"Sit on the sofa or chairs with the pillows and notebook. Each participant picks one pillow and studies it for a minute. Then, they have 10 minutes to write a short story or sketch based on their chosen pillow.",The aim is to create an engaging story or artwork based on the pillow within the time limit.,Each participant shares their story or sketch at the end. They can be scored on creativity (1-5 points) and presentation (1-5 points). The total score out of 10 points determines the winner.,"['Pillow', 'Pen', 'Notebook']",331,few_human2_1.0,1,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Plant Care Challenge,"[{'name': 'Potted plants', 'quantity': 1}, {'name': 'Broom', 'quantity': 1}, {'name': 'Tissue', 'quantity': 1}]","In this activity, participants take turns caring for a potted plant while managing a messy cleanup around it.","Place the potted plant in the center of the room. Use the broom to create some ""mess"" around the plant with some paper or leaves (if available). One participant waters the plant with a specified amount of water while the other cleans up the mess.",The objective is to care for the plant while cleaning the mess in the least amount of time.,"Participants are timed to see how quickly they can successfully water the plant while cleaning. Each second under a certain threshold (e.g., 2 minutes) earns them a point. The participant with the highest points wins.","['Potted plants', 'Broom', 'Tissue']",332,few_human2_1.0,2,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Book Cover Art Challenge,"[{'name': 'Book', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]","Using the book as inspiration, the participant designs an artistic cover for it in the notebook.","The participant sits at a desk with the book open to a page that inspires them. They have the notebook and pen ready to create a new cover design, using colors or sketches that relate to the book's themes.",The participant must create an imaginative and enticing book cover sketch in the notebook.,"Each cover design is rated on a scale from 1 to 10 based on creativity, visual appeal, and relevance to the book’s content. A score of 10 represents an exceptional cover, while 1 is for a cover that lacks inspiration.","['Book', 'Pen', 'Notebook']",333,few_human3_1.0,0,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Desk Cleanup Relay,"[{'name': 'Desk', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}, {'name': 'Broom', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}]",The player races against time to clean the desk by collecting waste and organizing the area.,"Set the desk area with several items scattered around. The player has a certain amount of time to pick up trash (including the waste paper ball) and clean the desk. The trash can will be used for disposal, and the broom is available for sweeping debris.",To see how quickly the participant can clean up their designated desk area.,"The participant earns points as follows: 1 point for each item discarded in the trash can. 2 points for organizing items neatly on the desk. The total score will be the sum of points earned during the clean-up process within a specified time limit (e.g., 5 minutes).","['Desk', 'Trash can', 'Broom', 'Waste paper ball']",334,few_human3_1.0,1,GPT-4o-mini,4,human_few
